chr	start_bl6	end_bl6	summit_bl6	intensity	intensity_class	start_own	end_own	summit_own
10	79792539	79792838	79792656	125	2	79792539	79792838	79792656
10	79793946	79794253	79794040	279.4	3	79793946	79794253	79794040
10	79794444	79794634	79794488	67.1333333333333	1	79794444	79794634	79794488
10	79794636	79794758	79794680	25.8	1	79794636	79794758	79794680
10	79795003	79795134	79795064	47.2666666666667	1	79795003	79795134	79795064
10	79795511	79795590	79795552	24.5333333333333	1	79795511	79795590	79795552
10	79814045	79814344	79814192	483.144926846199	4	79814045	79814344	79814192
10	79814681	79814991	79814920	109	1	79814681	79814991	79814920
10	79904501	79904816	79904696	139.533333333333	2	79904501	79904816	79904696
10	79972250	79972351	79972304	24.5333333333333	1	79972250	79972351	79972304
10	80011441	80011723	80011584	73.4666666666667	1	80011441	80011723	80011584
10	80023431	80023631	80023544	138.4	2	80023431	80023631	80023544
10	80041286	80041497	80041408	86.8746648306968	1	80041286	80041497	80041408
10	80047052	80047228	80047128	43.0666666666667	1	80047052	80047228	80047128
10	80053056	80053194	80053120	49.7333333333333	1	80053056	80053194	80053120
10	80078980	80079076	80079016	28.4	1	80078980	80079076	80079016
10	80082081	80082673	80082568	661.728565220433	5	80082081	80082673	80082568
10	80084798	80085010	80084952	90.599446867005	1	80084798	80085010	80084952
10	80085181	80085324	80085248	49.7333333333333	1	80085181	80085324	80085248
10	80098126	80098447	80098280	437.244249940132	3	80098126	80098447	80098280
10	80109779	80109871	80109824	25.8	1	80109779	80109871	80109824
10	80109890	80110034	80109936	29.4666666666667	1	80109890	80110034	80109936
10	80126503	80126804	80126656	403.153814381458	3	80126503	80126804	80126656
10	80127375	80127543	80127464	66	1	80127375	80127543	80127464
10	80127824	80128116	80128000	150.266666666667	2	80127824	80128116	80128000
10	80137122	80137332	80137288	49.7333333333333	1	80137122	80137332	80137288
10	80139230	80139459	80139272	70.7333333333333	1	80139230	80139459	80139272
10	80140923	80141237	80141048	651.863048117204	5	80140923	80141237	80141048
10	80142401	80142540	80142448	25.8	1	80142401	80142540	80142448
10	80146374	80146561	80146464	52.3333333333333	1	80146374	80146561	80146464
10	80164737	80164887	80164840	26.9333333333333	1	80164737	80164887	80164840
10	80165325	80165522	80165360	67.1333333333333	1	80165325	80165522	80165360
10	80220505	80220707	80220640	66	1	80220505	80220707	80220640
10	80229080	80229252	80229120	99.7333333333333	1	80229080	80229252	80229120
10	80229312	80229678	80229512	191.133333333333	2	80229312	80229678	80229512
10	80282060	80282570	80282224	841.591016711698	6	80282060	80282570	80282224
10	80288943	80289175	80289112	70.7333333333333	1	80288943	80289175	80289112
10	80293825	80294103	80293944	314.666666666667	3	80293825	80294103	80293944
10	80333842	80334035	80333968	138.4	2	80333842	80334035	80333968
10	80334043	80334171	80334104	25.8	1	80334043	80334171	80334104
10	80363503	80363628	80363592	32.1333333333333	1	80363503	80363628	80363592
10	80363632	80363829	80363672	60.3333333333333	1	80363632	80363829	80363672
10	80377307	80377410	80377368	43.0666666666667	1	80377307	80377410	80377368
10	80377837	80378168	80377968	192.733333333333	2	80377837	80378168	80377968
10	80381046	80381226	80381120	40.2	1	80381046	80381226	80381120
10	80394002	80394113	80394072	26.9333333333333	1	80394002	80394113	80394072
10	80421828	80421960	80421912	91.9333333333333	1	80421828	80421960	80421912
10	80422105	80422314	80422192	115.866666666667	2	80422105	80422314	80422192
10	80423274	80423732	80423448	415.39572031901	3	80423274	80423732	80423448
10	80424869	80425403	80425144	925.941135659182	6	80424869	80425403	80425144
10	80425437	80425828	80425680	1043.34634859689	7	80425437	80425828	80425680
10	80426245	80426677	80426456	657.933333333333	5	80426245	80426677	80426456
10	80429111	80429243	80429168	43.0666666666667	1	80429111	80429243	80429168
10	80438313	80438483	80438360	61.7333333333333	1	80438313	80438483	80438360
10	80445203	80445486	80445368	172.6	2	80445203	80445486	80445368
10	80458130	80458238	80458184	40.2	1	80458130	80458238	80458184
10	80500037	80500161	80500120	28.4	1	80500037	80500161	80500120
10	80500164	80500317	80500208	66	1	80500164	80500317	80500208
10	80532800	80532929	80532840	24.5333333333333	1	80532800	80532929	80532840
10	80553469	80553671	80553624	66	1	80553469	80553671	80553624
10	80555289	80555641	80555392	476.748073895531	4	80555289	80555641	80555392
10	80555769	80555941	80555832	89.4666666666667	1	80555769	80555941	80555832
10	80600028	80600283	80600128	81.5333333333333	1	80600028	80600283	80600128
10	80630716	80630845	80630768	30.8666666666667	1	80630716	80630845	80630768
10	80631671	80631899	80631776	68.6	1	80631671	80631899	80631776
10	80638795	80639274	80639120	621.712621729577	4	80638795	80639274	80639120
10	80640153	80640530	80640376	416.729683563304	3	80640153	80640530	80640376
10	80695540	80695830	80695664	119.733333333333	2	80695540	80695830	80695664
10	80697297	80697639	80697448	350.133333333333	3	80697297	80697639	80697448
10	80729044	80729176	80729136	34.8666666666667	1	80729044	80729176	80729136
10	80729251	80729421	80729344	48.6	1	80729251	80729421	80729344
10	80730848	80730995	80730952	49.7333333333333	1	80730848	80730995	80730952
10	80752552	80752913	80752696	334.6	3	80752552	80752913	80752696
10	80763005	80763149	80763112	26.9333333333333	1	80763005	80763149	80763112
10	80763165	80763291	80763248	43.0666666666667	1	80763165	80763291	80763248
10	80783114	80783438	80783392	109	1	80783114	80783438	80783392
10	80783917	80784033	80783952	24.5333333333333	1	80783917	80784033	80783952
10	80841385	80841660	80841568	107.666666666667	1	80841385	80841660	80841568
10	80851202	80851664	80851360	210.4	2	80851202	80851664	80851360
10	80871542	80871754	80871664	106.4	1	80871542	80871754	80871664
10	80874685	80874821	80874736	43.0666666666667	1	80874685	80874821	80874736
10	80874825	80875174	80875040	606.688244330718	4	80874825	80875174	80875040
10	80879601	80879796	80879720	56.8196276186656	1	80879601	80879796	80879720
10	80882745	80882968	80882800	211.6	2	80882745	80882968	80882800
10	80884994	80885331	80885160	768.908949408254	5	80884994	80885331	80885160
10	80892380	80892648	80892496	76.2666666666667	1	80892380	80892648	80892496
10	80894541	80894868	80894664	225.205301774060	2	80894541	80894868	80894664
10	80895759	80895951	80895904	95.8	1	80895759	80895951	80895904
10	80898357	80898496	80898400	49.7333333333333	1	80898357	80898496	80898400
10	81068452	81068698	81068520	49.7333333333333	1	81068452	81068698	81068520
10	81068886	81069256	81069144	215.533333333333	2	81068886	81069256	81069144
10	81069269	81069394	81069352	29.4666666666667	1	81069269	81069394	81069352
10	81069450	81069647	81069536	67.1333333333333	1	81069450	81069647	81069536
10	81112419	81112552	81112472	97	1	81112419	81112552	81112472
10	81167306	81167447	81167392	38.9333333333333	1	81167306	81167447	81167392
10	81168231	81168355	81168280	25.8	1	81168231	81168355	81168280
10	81326418	81326559	81326496	56.8196276186656	1	81326418	81326559	81326496
10	81459538	81459665	81459608	34.8666666666667	1	81459538	81459665	81459608
10	81511460	81511644	81511544	150.266666666667	2	81511460	81511644	81511544
10	81590939	81591030	81590992	26.9333333333333	1	81590939	81591030	81590992
10	81683933	81684152	81684048	49.7333333333333	1	81683933	81684152	81684048
10	82086019	82086314	82086136	532.36397071881	4	82086019	82086314	82086136
10	82086526	82086698	82086648	38.9333333333333	1	82086526	82086698	82086648
10	82215727	82216100	82215856	454.866666666667	4	82215727	82216100	82215856
10	82217460	82217736	82217608	95.8	1	82217460	82217736	82217608
10	82221562	82222091	82221792	688.710035386815	5	82221562	82222091	82221792
10	82224307	82224545	82224416	58.1333333333333	1	82224307	82224545	82224416
10	82225037	82225246	82225104	74.8666666666667	1	82225037	82225246	82225104
10	82226750	82226887	82226808	26.9333333333333	1	82226750	82226887	82226808
10	82240619	82241114	82240968	354.066666666667	3	82240619	82241114	82240968
10	82245327	82245657	82245424	447.13295390053	4	82245327	82245657	82245424
10	82248058	82248171	82248112	24.5333333333333	1	82248058	82248171	82248112
10	82248226	82248458	82248360	73.4666666666667	1	82248226	82248458	82248360
10	82249789	82250025	82249960	110.339948408523	1	82249789	82250025	82249960
10	82251135	82251368	82251208	135.866666666667	2	82251135	82251368	82251208
10	82253248	82253531	82253480	127.533333333333	2	82253248	82253531	82253480
10	82255096	82255375	82255280	229.666666666667	2	82255096	82255375	82255280
10	82257888	82258006	82257960	56.8196276186656	1	82257888	82258006	82257960
10	82258263	82258373	82258304	33.5333333333333	1	82258263	82258373	82258304
10	82266953	82267158	82267000	86.8746648306968	1	82266953	82267158	82267000
10	82267849	82267986	82267936	25.8	1	82267849	82267986	82267936
10	82269313	82269468	82269360	70.7333333333333	1	82269313	82269468	82269360
10	82321827	82321970	82321888	24.5333333333333	1	82321827	82321970	82321888
10	82322400	82322565	82322528	48.6	1	82322400	82322565	82322528
10	82322842	82323082	82323000	40.2	1	82322842	82323082	82323000
10	82331296	82331414	82331376	26.9333333333333	1	82331296	82331414	82331376
10	82339297	82339640	82339408	214.530822129385	2	82339297	82339640	82339408
10	82341519	82341674	82341592	41.6666666666667	1	82341519	82341674	82341592
10	82352340	82352617	82352392	110.339948408523	1	82352340	82352617	82352392
10	82362741	82363152	82362952	380.666666666667	3	82362741	82363152	82362952
10	82495249	82495608	82495352	110.339948408523	1	82495249	82495608	82495352
10	82561793	82562123	82561944	105.066666666667	1	82561793	82562123	82561944
10	82706910	82707185	82707072	347.266666666667	3	82706910	82707185	82707072
10	82764215	82764466	82764352	81.5333333333333	1	82764215	82764466	82764352
10	82764493	82764928	82764680	459.733333333333	4	82764493	82764928	82764680
10	82772998	82773653	82773376	869.897504008935	6	82772998	82773653	82773376
10	82785515	82785878	82785704	450.4	4	82785515	82785878	82785704
10	82786466	82786653	82786552	26.9333333333333	1	82786466	82786653	82786552
10	82787649	82788051	82787824	968.845039148896	6	82787649	82788051	82787824
10	82789358	82789798	82789568	419.466666666667	3	82789358	82789798	82789568
10	82810371	82810638	82810496	101.066666666667	1	82810371	82810638	82810496
10	82822691	82822843	82822784	56.8196276186656	1	82822691	82822843	82822784
10	82831771	82832105	82831936	254	3	82831771	82832105	82831936
10	83098967	83099241	83099168	328.991832517808	3	83098967	83099241	83099168
10	83111410	83111595	83111464	148.907554585748	2	83111410	83111595	83111464
10	83155068	83155305	83155176	103.6	1	83155068	83155305	83155176
10	83517519	83517718	83517576	53.3333333333333	1	83517519	83517718	83517576
10	83844128	83844318	83844264	70.7333333333333	1	83844128	83844318	83844264
10	83879331	83879526	83879456	24.5333333333333	1	83879331	83879526	83879456
10	83887253	83887401	83887328	80	1	83887253	83887401	83887328
10	83920421	83920645	83920496	190.062468993907	2	83920421	83920645	83920496
10	83976762	83977098	83976896	131.8	2	83976762	83977098	83976896
10	84038768	84039228	84039008	795.733333333333	5	84038768	84039228	84039008
10	84040162	84040537	84040416	261.009138129500	3	84040162	84040537	84040416
10	84084977	84085256	84085104	245.466666666667	2	84084977	84085256	84085104
10	84272802	84273504	84272952	719	5	84272802	84273504	84272952
10	84273830	84274413	84274048	1197.11806397290	8	84273830	84274413	84274048
10	84312586	84312822	84312712	63.0666666666667	1	84312586	84312822	84312712
10	84322522	84322843	84322704	218.133333333333	2	84322522	84322843	84322704
10	84323285	84323445	84323408	58.1333333333333	1	84323285	84323445	84323408
10	84348067	84348271	84348232	45.8666666666667	1	84348067	84348271	84348232
10	84370230	84370656	84370416	216.921293161828	2	84370230	84370656	84370416
10	84377077	84377257	84377208	69.8666666666667	1	84377077	84377257	84377208
10	84379964	84380136	84380048	32.1333333333333	1	84379964	84380136	84380048
10	84506766	84507245	84507056	438.405899113434	4	84506766	84507245	84507056
10	84507456	84507759	84507648	66	1	84507456	84507759	84507648
10	84590583	84591079	84590912	340.405277345064	3	84590583	84591079	84590912
10	84591337	84591466	84591392	44.4	1	84591337	84591466	84591392
10	84624542	84624778	84624680	88.1333333333333	1	84624542	84624778	84624680
10	84650342	84650525	84650464	43.0666666666667	1	84650342	84650525	84650464
10	84652665	84653138	84652960	866.647386468912	6	84652665	84653138	84652960
10	84834068	84834489	84834248	765.128566135244	5	84834068	84834489	84834248
10	84849422	84849565	84849504	52.3333333333333	1	84849422	84849565	84849504
10	84943836	84944213	84944024	625.989165472131	4	84943836	84944213	84944024
10	85399927	85400240	85399992	113.133333333333	2	85399927	85400240	85399992
10	85417334	85417491	85417376	23.4	1	85417334	85417491	85417376
10	85527669	85527856	85527728	143.666666666667	2	85527669	85527856	85527728
10	85624585	85624861	85624648	166.066666666667	2	85624585	85624861	85624648
10	85626661	85626943	85626728	148.907554585748	2	85626661	85626943	85626728
10	85749407	85749528	85749488	29.4666666666667	1	85749407	85749528	85749488
10	85765514	85765722	85765616	85.4666666666667	1	85765514	85765722	85765616
10	85819691	85819856	85819816	81.5333333333333	1	85819691	85819856	85819816
10	85861075	85861296	85861208	59.2666666666667	1	85861075	85861296	85861208
10	85881635	85881979	85881832	368.440363396645	3	85881635	85881979	85881832
10	85960911	85961108	85961024	113.133333333333	2	85960911	85961108	85961024
10	85961437	85961637	85961600	73.4666666666667	1	85961437	85961637	85961600
10	86148045	86148161	86148088	38.9333333333333	1	86148045	86148161	86148088
10	86167168	86167374	86167256	60.3333333333333	1	86167168	86167374	86167256
10	86167375	86167614	86167496	179.478618163551	2	86167375	86167614	86167496
10	86168839	86168958	86168880	33.5333333333333	1	86168839	86168958	86168880
10	86169565	86169836	86169728	134.533333333333	2	86169565	86169836	86169728
10	86232646	86232812	86232720	43.0666666666667	1	86232646	86232812	86232720
10	86241139	86241499	86241360	195.133333333333	2	86241139	86241499	86241360
10	86241537	86241694	86241656	30.8666666666667	1	86241537	86241694	86241656
10	86245242	86245438	86245344	70.7333333333333	1	86245242	86245438	86245344
10	86246274	86246683	86246480	1128.43546311098	7	86246274	86246683	86246480
10	86307887	86308619	86308336	2308.18204706537	10	86307887	86308619	86308336
10	86308622	86308820	86308664	56.8196276186656	1	86308622	86308820	86308664
10	86309659	86310100	86309872	456	4	86309659	86310100	86309872
10	86325305	86325622	86325424	180.866666666667	2	86325305	86325622	86325424
10	86335368	86335654	86335456	174	2	86335368	86335654	86335456
10	86341416	86341805	86341632	345.8	3	86341416	86341805	86341632
10	86342325	86342611	86342464	163.466666666667	2	86342325	86342611	86342464
10	86343285	86343634	86343392	147.6	2	86343285	86343634	86343392
10	86344526	86344690	86344568	78.8064808711617	1	86344526	86344690	86344568
10	86349255	86349516	86349448	115.866666666667	2	86349255	86349516	86349448
10	86352858	86353099	86353008	107.666666666667	1	86352858	86353099	86353008
10	86386280	86386774	86386560	1084.88123512675	7	86386280	86386774	86386560
10	86410264	86410398	86410352	38.9333333333333	1	86410264	86410398	86410352
10	86410400	86410678	86410440	284.666666666667	3	86410400	86410678	86410440
10	86435400	86435568	86435480	48.6	1	86435400	86435568	86435480
10	86493412	86493539	86493456	23.4	1	86493412	86493539	86493456
10	86495417	86495942	86495744	792.929902754926	5	86495417	86495942	86495744
10	86514440	86514863	86514672	1239.25459580176	8	86514440	86514863	86514672
10	86792215	86792619	86792448	237.333333333333	2	86792215	86792619	86792448
10	86797869	86798289	86798160	705.698031050624	5	86797869	86798289	86798160
10	86829273	86829624	86829416	148.907554585748	2	86829273	86829624	86829416
10	86834622	86834954	86834792	206.6	2	86834622	86834954	86834792
10	86957505	86957654	86957600	30.8666666666667	1	86957505	86957654	86957600
10	86979889	86980209	86980096	507.200869206047	4	86979889	86980209	86980096
10	86980916	86981602	86981208	488.196092408261	4	86980916	86981602	86981208
10	86983091	86983502	86983328	220.911310471344	2	86983091	86983502	86983328
10	86984366	86984791	86984640	292.007449049106	3	86984366	86984791	86984640
10	86987585	86987821	86987656	63.0666666666667	1	86987585	86987821	86987656
10	86996937	86997266	86997072	287.6	3	86996937	86997266	86997072
10	87008857	87009254	87008976	261.009138129500	3	87008857	87009254	87008976
10	87009576	87009889	87009760	410.133333333333	3	87009576	87009889	87009760
10	87035054	87035553	87035456	392.933333333333	3	87035054	87035553	87035456
10	87137993	87138111	87138032	24.5333333333333	1	87137993	87138111	87138032
10	87166997	87167300	87167136	138.4	2	87166997	87167300	87167136
10	87173850	87174290	87174136	554.108573091664	4	87173850	87174290	87174136
10	87174329	87174931	87174576	852.992111998891	6	87174329	87174931	87174576
10	87179906	87180024	87179984	41.6666666666667	1	87179906	87180024	87179984
10	87180036	87180238	87180080	66	1	87180036	87180238	87180080
10	87181213	87181714	87181488	434.808701723069	3	87181213	87181714	87181488
10	87182811	87183094	87182864	186.066666666667	2	87182811	87183094	87182864
10	87250335	87250554	87250464	164.8	2	87250335	87250554	87250464
10	87258451	87258752	87258552	151.666666666667	2	87258451	87258752	87258552
10	87290167	87290549	87290328	775.69952068158	5	87290167	87290549	87290328
10	87294868	87295179	87295032	223.6	2	87294868	87295179	87295032
10	87319256	87319487	87319344	66	1	87319256	87319487	87319344
10	87320268	87320683	87320464	773.511310067462	5	87320268	87320683	87320464
10	87323898	87324054	87324000	56.8196276186656	1	87323898	87324054	87324000
10	87324059	87324181	87324096	38.9333333333333	1	87324059	87324181	87324096
10	87324624	87324790	87324744	36.2666666666667	1	87324624	87324790	87324744
10	87325610	87325924	87325848	172.6	2	87325610	87325924	87325848
10	87328113	87328331	87328256	115.866666666667	2	87328113	87328331	87328256
10	87328435	87328722	87328480	73.4666666666667	1	87328435	87328722	87328480
10	87329245	87329613	87329440	619.466666666667	4	87329245	87329613	87329440
10	87338682	87338948	87338856	80	1	87338682	87338948	87338856
10	87348020	87348742	87348296	818.294901993017	5	87348020	87348742	87348296
10	87354911	87355299	87355160	302.466666666667	3	87354911	87355299	87355160
10	87357177	87357804	87357376	437.244249940132	3	87357177	87357804	87357376
10	87358096	87358396	87358200	192.733333333333	2	87358096	87358396	87358200
10	87360065	87360506	87360272	449.193306500048	4	87360065	87360506	87360272
10	87364675	87365047	87364880	159.466666666667	2	87364675	87365047	87364880
10	87367102	87367321	87367136	72.2	1	87367102	87367321	87367136
10	87368486	87368688	87368608	43.0666666666667	1	87368486	87368688	87368608
10	87368921	87369260	87369128	164.8	2	87368921	87369260	87369128
10	87369372	87369751	87369520	519.598790624441	4	87369372	87369751	87369520
10	87369808	87370073	87369888	270.339528291339	3	87369808	87370073	87369888
10	87378284	87378399	87378344	36.2666666666667	1	87378284	87378399	87378344
10	87378557	87378902	87378752	604.398679549275	4	87378557	87378902	87378752
10	87385144	87385289	87385240	28.4	1	87385144	87385289	87385240
10	87388499	87388844	87388656	327.6	3	87388499	87388844	87388656
10	87389201	87389348	87389256	38.9333333333333	1	87389201	87389348	87389256
10	87389425	87389655	87389560	43.0666666666667	1	87389425	87389655	87389560
10	87389676	87390133	87389872	426.133333333333	3	87389676	87390133	87389872
10	87397422	87397565	87397496	24.5333333333333	1	87397422	87397565	87397496
10	87519713	87520020	87519864	138.4	2	87519713	87520020	87519864
10	87630156	87630390	87630352	88.1333333333333	1	87630156	87630390	87630352
10	87793652	87793805	87793696	43.0666666666667	1	87793652	87793805	87793696
10	87914115	87914263	87914160	36.2666666666667	1	87914115	87914263	87914160
10	87947375	87947523	87947464	40.2	1	87947375	87947523	87947464
10	87947577	87947695	87947632	29.4666666666667	1	87947577	87947695	87947632
10	87956265	87956443	87956312	58.1333333333333	1	87956265	87956443	87956312
10	87964772	87965151	87965032	226.924496279352	2	87964772	87965151	87965032
10	87970276	87970470	87970360	41.6666666666667	1	87970276	87970470	87970360
10	87970515	87970964	87970664	208.066666666667	2	87970515	87970964	87970664
10	87974091	87974439	87974216	141	2	87974091	87974439	87974216
10	87977366	87977532	87977448	56.8196276186656	1	87977366	87977532	87977448
10	87977796	87978167	87977992	362.330169007968	3	87977796	87978167	87977992
10	88182537	88182799	88182720	74.8666666666667	1	88182537	88182799	88182720
10	88194488	88194688	88194648	59.2666666666667	1	88194488	88194688	88194648
10	88228120	88228342	88228240	134.533333333333	2	88228120	88228342	88228240
10	88247532	88247699	88247656	56.8196276186656	1	88247532	88247699	88247656
10	88561067	88561353	88561216	354.066666666667	3	88561067	88561353	88561216
10	88860617	88860897	88860800	99.7333333333333	1	88860617	88860897	88860800
10	88880840	88881019	88880976	32.1333333333333	1	88880840	88881019	88880976
10	88921433	88921966	88921552	599.558764338141	4	88921433	88921966	88921552
10	88925897	88926143	88925992	168.6	2	88925897	88926143	88925992
10	88933248	88933967	88933552	1265.28367632322	9	88933248	88933967	88933552
10	88946596	88946778	88946672	77.5333333333333	1	88946596	88946778	88946672
10	88946872	88947062	88947024	30.8666666666667	1	88946872	88947062	88947024
10	88952457	88952618	88952544	48.6	1	88952457	88952618	88952544
10	88957964	88958051	88958000	28.4	1	88957964	88958051	88958000
10	88963714	88963941	88963848	69.8666666666667	1	88963714	88963941	88963848
10	88969336	88969691	88969424	188.733333333333	2	88969336	88969691	88969424
10	88981047	88981385	88981216	453.6	4	88981047	88981385	88981216
10	88981990	88982320	88982112	155.6	2	88981990	88982320	88982112
10	88985365	88985549	88985456	60.3333333333333	1	88985365	88985549	88985456
10	88987853	88988007	88987896	30.8666666666667	1	88987853	88988007	88987896
10	88994699	88995111	88994928	248.266666666667	3	88994699	88995111	88994928
10	88995728	88996182	88995952	178.266666666667	2	88995728	88996182	88995952
10	88996301	88996694	88996440	502.8	4	88996301	88996694	88996440
10	89015766	89016170	89015912	767.76151451976	5	89015766	89016170	89015912
10	89026857	89027022	89026960	32.1333333333333	1	89026857	89027022	89026960
10	89028118	89028740	89028552	634.958485999471	5	89028118	89028740	89028552
10	89028915	89029114	89029048	68.6	1	89028915	89029114	89029048
10	89056561	89056929	89056872	113.133333333333	2	89056561	89056929	89056872
10	89057423	89057549	89057504	26.9333333333333	1	89057423	89057549	89057504
10	89062131	89062275	89062176	43.0666666666667	1	89062131	89062275	89062176
10	89087147	89087426	89087280	319	3	89087147	89087426	89087280
10	89088905	89089126	89089000	97	1	89088905	89089126	89089000
10	89094506	89095002	89094800	806.032609196082	5	89094506	89095002	89094800
10	89095736	89096206	89096032	383.933333333333	3	89095736	89096206	89096032
10	89096261	89096871	89096384	527.733333333333	4	89096261	89096871	89096384
10	89099704	89100020	89099872	183.533333333333	2	89099704	89100020	89099872
10	89109739	89109842	89109776	25.8	1	89109739	89109842	89109776
10	89114507	89114821	89114736	85.4666666666667	1	89114507	89114821	89114736
10	89132913	89133124	89133080	61.7333333333333	1	89132913	89133124	89133080
10	89133166	89133557	89133360	354.066666666667	3	89133166	89133557	89133360
10	89149284	89149559	89149384	131.8	2	89149284	89149559	89149384
10	89165918	89166087	89166024	54.4	1	89165918	89166087	89166024
10	89185054	89185263	89185192	129.133333333333	2	89185054	89185263	89185192
10	89185425	89185511	89185472	40.2	1	89185425	89185511	89185472
10	89191916	89192207	89192000	76.2666666666667	1	89191916	89192207	89192000
10	89193167	89193517	89193328	1001.13310736846	7	89193167	89193517	89193328
10	89193540	89193695	89193656	25.8	1	89193540	89193695	89193656
10	89194942	89195228	89195104	144.866666666667	2	89194942	89195228	89195104
10	89208231	89208563	89208416	160.643352209572	2	89208231	89208563	89208416
10	89211019	89211133	89211064	28.4	1	89211019	89211133	89211064
10	89213846	89214275	89214024	702.688427031757	5	89213846	89214275	89214024
10	89690957	89691217	89691008	51.0666666666667	1	89690957	89691217	89691008
10	90114357	90114581	90114408	61.7333333333333	1	90114357	90114581	90114408
10	90120727	90120875	90120792	30.8666666666667	1	90120727	90120875	90120792
10	90123633	90123983	90123800	203.8	2	90123633	90123983	90123800
10	90124357	90124602	90124424	82.8666666666667	1	90124357	90124602	90124424
10	90129632	90129916	90129800	160.643352209572	2	90129632	90129916	90129800
10	90495204	90495324	90495256	45.8666666666667	1	90495204	90495324	90495256
10	90587226	90587595	90587512	179.478618163551	2	90587226	90587595	90587512
10	90632209	90632484	90632320	256.867890832747	3	90632209	90632484	90632320
10	90633251	90633482	90633360	105.066666666667	1	90633251	90633482	90633360
10	90640019	90640275	90640208	98.4	1	90640019	90640275	90640208
10	90643838	90644069	90643912	118.533333333333	2	90643838	90644069	90643912
10	90645520	90645749	90645640	67.1333333333333	1	90645520	90645749	90645640
10	90646185	90646270	90646232	25.8	1	90646185	90646270	90646232
10	90646282	90646486	90646384	107.666666666667	1	90646282	90646486	90646384
10	90724097	90724413	90724240	187.427410666719	2	90724097	90724413	90724240
10	90776083	90776489	90776304	762.837797050112	5	90776083	90776489	90776304
10	91057707	91057921	91057864	82.8666666666667	1	91057707	91057921	91057864
10	91151258	91151344	91151304	25.8	1	91151258	91151344	91151304
10	91151345	91151584	91151392	61.7333333333333	1	91151345	91151584	91151392
10	91544763	91545242	91545096	218.133333333333	2	91544763	91545242	91545096
10	91598391	91598509	91598440	28.4	1	91598391	91598509	91598440
10	91608811	91609445	91609144	762.391456203202	5	91608811	91609445	91609144
10	91648811	91649121	91648960	159.466666666667	2	91648811	91649121	91648960
10	91687957	91688104	91688000	45.8666666666667	1	91687957	91688104	91688000
10	91697818	91698095	91697928	131.8	2	91697818	91698095	91697928
10	91740805	91741045	91740920	80	1	91740805	91741045	91740920
10	92184405	92184595	92184552	59.2666666666667	1	92184405	92184595	92184552
10	92185036	92185587	92185376	765.128566135244	5	92185036	92185587	92185376
10	92533493	92533856	92533648	574.989981568679	4	92533493	92533856	92533648
10	92535449	92535938	92535736	1267.29030813455	9	92535449	92535938	92535736
10	92536441	92536559	92536488	26.9333333333333	1	92536441	92536559	92536488
10	92538117	92538245	92538192	38.9333333333333	1	92538117	92538245	92538192
10	92539172	92539624	92539368	154.323311157628	2	92539172	92539624	92539368
10	92539795	92540005	92539848	51.0666666666667	1	92539795	92540005	92539848
10	92542186	92542622	92542400	705.698031050624	5	92542186	92542622	92542400
10	92544357	92544503	92544416	54.4	1	92544357	92544503	92544416
10	92556417	92556640	92556536	103.6	1	92556417	92556640	92556536
10	92557688	92558253	92557888	549.912577896195	4	92557688	92558253	92557888
10	92574215	92574527	92574384	219.544099869528	2	92574215	92574527	92574384
10	92574829	92575181	92575064	168.6	2	92574829	92575181	92575064
10	92607958	92608199	92608016	101.066666666667	1	92607958	92608199	92608016
10	92608433	92608689	92608536	49.7333333333333	1	92608433	92608689	92608536
10	92618116	92618344	92618240	101.066666666667	1	92618116	92618344	92618240
10	92624940	92625242	92625040	150.266666666667	2	92624940	92625242	92625040
10	92640583	92640768	92640656	66	1	92640583	92640768	92640656
10	92642753	92643239	92643032	755.454655793859	5	92642753	92643239	92643032
10	92664524	92664635	92664576	26.9333333333333	1	92664524	92664635	92664576
10	92664790	92665155	92665016	176.851240199002	2	92664790	92665155	92665016
10	92675489	92675771	92675640	271.6	3	92675489	92675771	92675640
10	92676075	92676326	92676192	131.8	2	92676075	92676326	92676192
10	92677094	92677367	92677224	158.2	2	92677094	92677367	92677224
10	92696974	92697380	92697176	344.58885618386	3	92696974	92697380	92697176
10	92917478	92917690	92917552	68.6	1	92917478	92917690	92917552
10	92950857	92951066	92951024	102.450951742505	1	92950857	92951066	92951024
10	92951210	92952005	92951376	972.20243259536	6	92951210	92952005	92951376
10	92960582	92960742	92960624	70.7333333333333	1	92960582	92960742	92960624
10	92978609	92979015	92978856	504.73916648338	4	92978609	92979015	92978856
10	92980458	92981099	92980648	981.77486723639	6	92980458	92981099	92980648
10	92981142	92981771	92981536	847.300442638875	6	92981142	92981771	92981536
10	92988072	92988445	92988264	1094.83211714113	7	92988072	92988445	92988264
10	92999238	92999523	92999320	379.6	3	92999238	92999523	92999320
10	93001099	93001219	93001176	32.1333333333333	1	93001099	93001219	93001176
10	93001526	93001942	93001704	441.151535390998	4	93001526	93001942	93001704
10	93002633	93002769	93002680	37.6	1	93002633	93002769	93002680
10	93003167	93003392	93003256	176.851240199002	2	93003167	93003392	93003256
10	93005900	93006383	93006176	1221.26009708802	8	93005900	93006383	93006176
10	93007036	93007244	93007136	82.8666666666667	1	93007036	93007244	93007136
10	93011883	93012006	93011936	54.4	1	93011883	93012006	93011936
10	93052460	93052613	93052536	52.3333333333333	1	93052460	93052613	93052536
