chr	start_bl6	end_bl6	summit_bl6	intensity	intensity_class	start_own	end_own	summit_own
11	33304652	33305001	33304852	484.466666666667	4	33304652	33305001	33304852
11	33700904	33701056	33700956	42.4	1	33700904	33701056	33700956
11	33714689	33714814	33714744	26.9333333333333	1	33714689	33714814	33714744
11	34081791	34082051	34081888	58.1333333333333	1	34081791	34082051	34081888
11	34084369	34084513	34084416	30.4	1	34084369	34084513	34084416
11	34809061	34809428	34809232	393.332214106133	3	34809061	34809428	34809232
11	34817363	34817509	34817440	24.8	1	34817363	34817509	34817440
11	34820333	34820923	34820476	571.183443962778	4	34820333	34820923	34820476
11	34827999	34828310	34828156	219.533333333333	2	34827999	34828310	34828156
11	34935955	34936163	34936072	31.8	1	34935955	34936163	34936072
11	35283226	35283542	35283332	118.733333333333	2	35283226	35283542	35283332
11	35339926	35340296	35340140	373.866666666667	3	35339926	35340296	35340140
11	35392039	35392204	35392100	30.4	1	35392039	35392204	35392100
11	35545961	35546258	35546108	187.613594260221	2	35545961	35546258	35546108
11	35564139	35564532	35564328	1078.62952880163	7	35564139	35564532	35564328
11	35568576	35568724	35568640	25.8	1	35568576	35568724	35568640
11	35596626	35596926	35596768	103.6	1	35596626	35596926	35596768
11	35597559	35597841	35597708	203.319001182893	2	35597559	35597841	35597708
11	35603076	35603293	35603244	33.2666666666667	1	35603076	35603293	35603244
11	35728766	35728915	35728832	60	1	35728766	35728915	35728832
11	35729232	35729511	35729360	121.06974092577	2	35729232	35729511	35729360
11	35730360	35730679	35730628	90.338776761849	1	35730360	35730679	35730628
11	35733361	35733705	35733540	567.657245121622	4	35733361	35733705	35733540
11	35749109	35749337	35749256	70.1333333333333	1	35749109	35749337	35749256
11	35763522	35763842	35763648	293.588815602534	3	35763522	35763842	35763648
11	35764923	35765549	35765104	750.548148427521	5	35764923	35765549	35765104
11	35775971	35776409	35776368	233.666666666667	2	35775971	35776409	35776368
11	35776893	35777417	35777272	932.572980953868	6	35776893	35777417	35777272
11	35784339	35784765	35784588	345.338102472878	3	35784339	35784765	35784588
11	35788189	35788539	35788348	397.266666666667	3	35788189	35788539	35788348
11	35849903	35850261	35850084	633.068747036282	5	35849903	35850261	35850084
11	35854427	35854693	35854564	170.710805646646	2	35854427	35854693	35854564
11	36034815	36035034	36034992	189.6	2	36034815	36035034	36034992
11	36178016	36178246	36178188	84.6	1	36178016	36178246	36178188
11	36228666	36228920	36228828	101.933333333333	1	36228666	36228920	36228828
11	36445744	36446068	36445856	153.266666666667	2	36445744	36446068	36445856
11	36892953	36893199	36893084	80.9333333333333	1	36892953	36893199	36893084
11	36957461	36957981	36957752	1116.39169031976	7	36957461	36957981	36957752
11	36963453	36963885	36963660	1138.16679801776	7	36963453	36963885	36963660
11	37888640	37889130	37888792	351.2	3	37888640	37889130	37888792
11	38414619	38414803	38414752	27.9333333333333	1	38414619	38414803	38414752
11	38427808	38427919	38427868	33.2666666666667	1	38427808	38427919	38427868
11	38432247	38432578	38432384	583.471879705205	4	38432247	38432578	38432384
11	38484172	38484289	38484208	24.8	1	38484172	38484289	38484208
11	38486992	38487182	38487076	37.6	1	38486992	38487182	38487076
11	38494558	38495172	38494928	349.062998946181	3	38494558	38495172	38494928
11	40176430	40176637	40176596	40.5333333333333	1	40176430	40176637	40176596
11	40508544	40508837	40508780	172.6	2	40508544	40508837	40508780
11	42004606	42004906	42004784	70.1333333333333	1	42004606	42004906	42004784
11	42012069	42012263	42012212	33.2666666666667	1	42012069	42012263	42012212
11	42014061	42014431	42014184	427.533333333333	3	42014061	42014431	42014184
11	42139749	42140032	42139896	105.551583175002	1	42139749	42140032	42139896
11	42518285	42518492	42518360	34.6666666666667	1	42518285	42518492	42518360
11	42961626	42961874	42961744	176.4	2	42961626	42961874	42961744
11	42961979	42962172	42962120	58.1333333333333	1	42961979	42962172	42962120
11	42968152	42968353	42968192	34.6666666666667	1	42968152	42968353	42968192
11	42984186	42984363	42984296	61.5333333333333	1	42984186	42984363	42984296
11	42999991	43000343	43000132	98.0666666666667	1	42999991	43000343	43000132
11	43008794	43008961	43008832	86.4666666666667	1	43008794	43008961	43008832
11	43026213	43026419	43026308	70.1333333333333	1	43026213	43026419	43026308
11	43164811	43165200	43164988	1091.27803793409	7	43164811	43165200	43164988
11	43166524	43166841	43166688	826.823480647927	6	43166524	43166841	43166688
11	43274925	43275088	43274988	39	1	43274925	43275088	43274988
11	43365665	43365881	43365752	44.1333333333333	1	43365665	43365881	43365752
11	43435302	43435605	43435452	149.533333333333	2	43435302	43435605	43435452
11	43513885	43514207	43514048	406.81268760453	3	43513885	43514207	43514048
11	43549510	43549688	43549576	30.4	1	43549510	43549688	43549576
11	43609994	43610169	43610092	45.8	1	43609994	43610169	43610092
11	43692966	43693161	43693076	37.6	1	43692966	43693161	43693076
11	43698125	43698402	43698236	361.8	3	43698125	43698402	43698236
11	43705027	43705303	43705184	453.898125266614	4	43705027	43705303	43705184
11	43714566	43714876	43714728	147.8	2	43714566	43714876	43714728
11	43715604	43715748	43715676	27.9333333333333	1	43715604	43715748	43715676
11	43716922	43717262	43717136	677.210743526924	5	43716922	43717262	43717136
11	43725202	43725461	43725268	49.4	1	43725202	43725461	43725268
11	43739814	43740068	43739944	75.6	1	43739814	43740068	43739944
11	43740741	43741266	43740880	729.065337183281	5	43740741	43741266	43740880
11	43742621	43742950	43742760	437.675640785189	3	43742621	43742950	43742760
11	43763759	43764214	43763984	560.731108384812	4	43763759	43764214	43763984
11	43805890	43806049	43805944	39	1	43805890	43806049	43805944
11	43815392	43815669	43815544	452.2	4	43815392	43815669	43815544
11	43816739	43817177	43816832	145.933333333333	2	43816739	43817177	43816832
11	43821286	43821498	43821384	94.0666666666667	1	43821286	43821498	43821384
11	43830708	43830950	43830752	58.1333333333333	1	43830708	43830950	43830752
11	43986811	43987141	43986984	562.965541416187	4	43986811	43987141	43986984
11	44169767	44169903	44169848	34.6666666666667	1	44169767	44169903	44169848
11	44496899	44497128	44497016	66.6	1	44496899	44497128	44497016
11	44707079	44707376	44707160	176.4	2	44707079	44707376	44707160
11	44782598	44782833	44782696	49.4	1	44782598	44782833	44782696
11	44900796	44901029	44900872	88.4	1	44900796	44901029	44900872
11	44971826	44972124	44971952	199.388473706237	2	44971826	44972124	44971952
11	44988597	44988913	44988692	410.265975991587	3	44988597	44988913	44988692
11	44989092	44989267	44989152	42.4	1	44989092	44989267	44989152
11	45003430	45003608	45003516	49.4	1	45003430	45003608	45003516
11	45014302	45014918	45014680	488.998735136905	4	45014302	45014918	45014680
11	45068972	45069142	45069020	33.2666666666667	1	45068972	45069142	45069020
11	45322172	45322454	45322324	122.866666666667	2	45322172	45322454	45322324
11	45358148	45358383	45358316	63.3333333333333	1	45358148	45358383	45358316
11	45630322	45630473	45630380	47.5333333333333	1	45630322	45630473	45630380
11	45666060	45666328	45666168	251.466666666667	3	45666060	45666328	45666168
11	45666460	45666616	45666508	29.2666666666667	1	45666460	45666616	45666508
11	45679384	45679700	45679520	352.933333333333	3	45679384	45679700	45679520
11	45689537	45689848	45689692	215.466666666667	2	45689537	45689848	45689692
11	45699114	45699355	45699220	126.266666666667	2	45699114	45699355	45699220
11	45702030	45702478	45702340	358.231339734535	3	45702030	45702478	45702340
11	45704053	45704198	45704144	47.5333333333333	1	45704053	45704198	45704144
11	45706383	45706759	45706520	295.6	3	45706383	45706759	45706520
11	45707814	45708006	45707856	52.8	1	45707814	45708006	45707856
11	45758471	45758731	45758588	395.466666666667	3	45758471	45758731	45758588
11	45886242	45886588	45886372	185.866666666667	2	45886242	45886588	45886372
11	45898171	45898441	45898304	207.117396606309	2	45898171	45898441	45898304
11	45899314	45899468	45899428	26.9333333333333	1	45899314	45899468	45899428
11	45936976	45937190	45937028	70.1333333333333	1	45936976	45937190	45937028
11	46104663	46104842	46104760	70.1333333333333	1	46104663	46104842	46104760
11	46110503	46110708	46110596	39	1	46110503	46110708	46110596
11	46111343	46111646	46111476	113.2	2	46111343	46111646	46111476
11	46112528	46112655	46112588	27.9333333333333	1	46112528	46112655	46112588
11	46232127	46232289	46232228	47.5333333333333	1	46232127	46232289	46232228
11	46256769	46256913	46256824	24.8	1	46256769	46256913	46256824
11	46378141	46378539	46378308	758.582448268064	5	46378141	46378539	46378308
11	46393997	46394157	46394080	45.8	1	46393997	46394157	46394080
11	46509440	46509649	46509576	56.3333333333333	1	46509440	46509649	46509576
11	46512416	46512776	46512640	149.533333333333	2	46512416	46512776	46512640
11	46520292	46520847	46520692	799.17894463205	5	46520292	46520847	46520692
11	46943600	46943838	46943672	103.6	1	46943600	46943838	46943672
11	47113351	47113561	47113520	79.1333333333333	1	47113351	47113561	47113520
11	47320996	47321244	47321096	56.3333333333333	1	47320996	47321244	47321096
11	48066847	48067140	48066924	128.119065445200	2	48066847	48067140	48066924
11	48252111	48252238	48252192	29.2666666666667	1	48252111	48252238	48252192
11	48612992	48613173	48613032	45.8	1	48612992	48613173	48613032
11	48627332	48627662	48627532	343.322727448419	3	48627332	48627662	48627532
11	48630805	48631088	48631008	113.2	2	48630805	48631088	48631008
11	48633366	48633640	48633432	145.933333333333	2	48633366	48633640	48633432
11	48665677	48666125	48665992	323.705676751782	3	48665677	48666125	48665992
11	48666674	48667125	48666836	397.266666666667	3	48666674	48667125	48666836
11	48671554	48671742	48671648	49.4	1	48671554	48671742	48671648
11	48685728	48685946	48685804	105.551583175002	1	48685728	48685946	48685804
11	48686623	48686796	48686664	36	1	48686623	48686796	48686664
11	48813430	48813708	48813536	61.5333333333333	1	48813430	48813708	48813536
11	48897251	48897609	48897424	172.6	2	48897251	48897609	48897424
11	48904666	48905053	48904880	656.665162178565	5	48904666	48905053	48904880
11	49049007	49049190	49049152	31.8	1	49049007	49049190	49049152
11	49056768	49057051	49056964	82.7333333333333	1	49056768	49057051	49056964
11	49057983	49058280	49058100	103.6	1	49057983	49058280	49058100
11	49058690	49059017	49058808	221.330558535774	2	49058690	49059017	49058808
11	49059904	49060159	49060004	52.8	1	49059904	49060159	49060004
11	49064320	49064701	49064460	215.466666666667	2	49064320	49064701	49064460
11	49064978	49065116	49065060	56.3333333333333	1	49064978	49065116	49065060
11	49072889	49073032	49072928	26.9333333333333	1	49072889	49073032	49072928
11	49073352	49073591	49073488	72	1	49073352	49073591	49073488
11	49076762	49077010	49076920	217.34978224325	2	49076762	49077010	49076920
11	49080315	49080628	49080452	211.133333333333	2	49080315	49080628	49080452
11	49260578	49260656	49260616	42.4	1	49260578	49260656	49260616
11	49464148	49464432	49464300	141.866666666667	2	49464148	49464432	49464300
11	49464558	49464705	49464616	49.4	1	49464558	49464705	49464616
11	49467098	49467387	49467192	209.2	2	49467098	49467387	49467192
11	49541485	49541603	49541552	34.6666666666667	1	49541485	49541603	49541552
11	49648769	49648992	49648900	52.8	1	49648769	49648992	49648900
11	49649156	49649357	49649316	117.133333333333	2	49649156	49649357	49649316
11	49651487	49651617	49651536	25.8	1	49651487	49651617	49651536
11	49655510	49655691	49655572	221.330558535774	2	49655510	49655691	49655572
11	49850462	49850677	49850528	60	1	49850462	49850677	49850528
11	49863968	49864170	49864084	77.3148496517	1	49863968	49864170	49864084
11	49903336	49903670	49903560	534.400116549526	4	49903336	49903670	49903560
11	49914113	49914348	49914264	147.8	2	49914113	49914348	49914264
11	49919431	49919773	49919584	356.733333333333	3	49919431	49919773	49919584
11	49922621	49922824	49922700	72	1	49922621	49922824	49922700
11	49960826	49961116	49960920	417.755628790567	3	49960826	49961116	49960920
11	49972076	49972260	49972180	84.6	1	49972076	49972260	49972180
11	49981846	49982164	49982044	548.111928010891	4	49981846	49982164	49982044
11	49988298	49988433	49988364	107.466666666667	1	49988298	49988433	49988364
11	49989993	49990128	49990088	34.6666666666667	1	49989993	49990128	49990088
11	49992375	49992567	49992500	185.866666666667	2	49992375	49992567	49992500
11	49998390	49998625	49998472	92.4	1	49998390	49998625	49998472
11	50011058	50011345	50011240	323.705676751782	3	50011058	50011345	50011240
11	50014088	50014392	50014348	235.866666666667	2	50014088	50014392	50014348
11	50015061	50015313	50015196	64.9670527116064	1	50015061	50015313	50015196
11	50023711	50023794	50023756	24.8	1	50023711	50023794	50023756
11	50025150	50025344	50025236	124.6	2	50025150	50025344	50025236
11	50079457	50079767	50079592	238	2	50079457	50079767	50079592
11	50104285	50104553	50104352	49.4	1	50104285	50104553	50104352
11	50116959	50117119	50117008	42.4	1	50116959	50117119	50117008
11	50117315	50117422	50117368	24.8	1	50117315	50117422	50117368
11	50127591	50127804	50127700	72	1	50127591	50127804	50127700
11	50137948	50138098	50138008	36	1	50137948	50138098	50138008
11	50139089	50139668	50139228	754.489808327564	5	50139089	50139668	50139228
11	50169131	50169314	50169176	118.733333333333	2	50169131	50169314	50169176
11	50190976	50191337	50191192	459.20077410282	4	50190976	50191337	50191192
11	50191941	50192263	50192072	879.855424844535	6	50191941	50192263	50192072
11	50229132	50229466	50229288	235.866666666667	2	50229132	50229466	50229288
11	50372667	50372879	50372840	75.6	1	50372667	50372879	50372840
11	50456090	50456515	50456236	1032.11127498444	7	50456090	50456515	50456236
11	50457755	50457897	50457840	49.4	1	50457755	50457897	50457840
11	50726889	50727189	50727032	240.201515058315	2	50726889	50727189	50727032
11	50874479	50874792	50874648	101.933333333333	1	50874479	50874792	50874648
11	51076506	51076684	51076544	61.5333333333333	1	51076506	51076684	51076544
11	51077022	51077213	51077124	68.5333333333333	1	51077022	51077213	51077124
11	51077943	51078255	51078136	276.493790812283	3	51077943	51078255	51078136
11	51308727	51308908	51308796	45.8	1	51308727	51308908	51308796
11	51397934	51398058	51398016	26.9333333333333	1	51397934	51398058	51398016
11	51398096	51398327	51398192	68.5333333333333	1	51398096	51398327	51398192
11	51428784	51429017	51428852	115	2	51428784	51429017	51428852
11	51433123	51433304	51433216	77.3148496517	1	51433123	51433304	51433216
11	51466541	51466890	51466712	763.888451332057	5	51466541	51466890	51466712
11	51468625	51468744	51468684	34.6666666666667	1	51468625	51468744	51468684
11	51470649	51470829	51470736	29.2666666666667	1	51470649	51470829	51470736
11	51471843	51472189	51472016	363.866666666667	3	51471843	51472189	51472016
11	51478327	51478540	51478444	84.6	1	51478327	51478540	51478444
11	51482335	51482454	51482396	37.6	1	51482335	51482454	51482396
11	51495227	51495349	51495316	24.8	1	51495227	51495349	51495316
11	51502071	51502354	51502272	260.666666666667	3	51502071	51502354	51502272
11	51502468	51502686	51502648	77.3148496517	1	51502468	51502686	51502648
11	51540596	51540770	51540712	47.5333333333333	1	51540596	51540770	51540712
11	51567024	51567359	51567184	229.244646236407	2	51567024	51567359	51567184
11	51569185	51569450	51569348	253.315595859602	3	51569185	51569450	51569348
11	51571109	51571569	51571388	1144.89039324655	8	51571109	51571569	51571388
11	51572826	51573138	51572968	178.666666666667	2	51572826	51573138	51572968
11	51573321	51573578	51573408	229.244646236407	2	51573321	51573578	51573408
11	51578007	51578226	51578128	73.8	1	51578007	51578226	51578128
11	51578397	51578569	51578500	45.8	1	51578397	51578569	51578500
11	51581073	51581709	51581476	1008.3719731828	7	51581073	51581709	51581476
11	51581756	51582236	51581940	427.533333333333	3	51581756	51582236	51581940
11	51588252	51588539	51588372	136	2	51588252	51588539	51588372
11	51590954	51591356	51591108	575.533333333333	4	51590954	51591356	51591108
11	51599254	51599514	51599380	124.6	2	51599254	51599514	51599380
11	51620920	51621042	51620980	34.6666666666667	1	51620920	51621042	51620980
11	51634460	51634779	51634596	339.2	3	51634460	51634779	51634596
11	51637903	51638151	51638064	282.353470185728	3	51637903	51638151	51638064
11	51638620	51638841	51638716	98.0666666666667	1	51638620	51638841	51638716
11	51665517	51665886	51665688	499.2	4	51665517	51665886	51665688
11	51668465	51668598	51668560	54.4666666666667	1	51668465	51668598	51668560
11	51668605	51668954	51668772	166.733333333333	2	51668605	51668954	51668772
11	51670016	51670237	51670108	79.1333333333333	1	51670016	51670237	51670108
11	51687693	51688065	51687912	262.733178526126	3	51687693	51688065	51687912
11	51689185	51689600	51689356	469.018845486256	4	51689185	51689600	51689356
11	51690412	51690812	51690576	651.078806952292	5	51690412	51690812	51690576
11	51780886	51781202	51781040	318.466666666667	3	51780886	51781202	51781040
11	51811651	51811830	51811760	33.2666666666667	1	51811651	51811830	51811760
11	51814289	51814487	51814364	162.733333333333	2	51814289	51814487	51814364
11	51817619	51817827	51817736	191.733333333333	2	51817619	51817827	51817736
11	51866927	51867191	51867072	368.22719060271	3	51866927	51867191	51867072
11	51885287	51885612	51885452	445.980291839632	4	51885287	51885612	51885452
11	51899038	51899307	51899200	166.733333333333	2	51899038	51899307	51899200
11	51899656	51899809	51899756	24.8	1	51899656	51899809	51899756
11	52023936	52024103	52024052	60	1	52023936	52024103	52024052
11	52034098	52034474	52034296	274.333333333333	3	52034098	52034474	52034296
11	52173645	52173938	52173752	215.466666666667	2	52173645	52173938	52173752
11	52173978	52174115	52174008	23.3333333333333	1	52173978	52174115	52174008
11	52174246	52174362	52174312	23.8666666666667	1	52174246	52174362	52174312
11	52186081	52186316	52186120	40.5333333333333	1	52186081	52186316	52186120
11	52187510	52187636	52187560	23.3333333333333	1	52187510	52187636	52187560
11	52215020	52215317	52215204	528.372942051099	4	52215020	52215317	52215204
11	52516967	52517152	52517032	86.4666666666667	1	52516967	52517152	52517032
11	52970539	52970688	52970632	40.5333333333333	1	52970539	52970688	52970632
11	53113845	53114072	53113940	286.133333333333	3	53113845	53114072	53113940
11	53122363	53122712	53122564	974.742430999521	6	53122363	53122712	53122564
11	53172358	53172584	53172460	109.266666666667	1	53172358	53172584	53172460
11	53231713	53231883	53231752	33.2666666666667	1	53231713	53231883	53231752
11	53236580	53236987	53236808	393.332214106133	3	53236580	53236987	53236808
11	53238357	53238669	53238468	278.6	3	53238357	53238669	53238468
11	53239292	53239769	53239584	366.266666666667	3	53239292	53239769	53239584
11	53243696	53244037	53243864	820.178462011375	5	53243696	53244037	53243864
11	53245199	53245600	53245332	391.457447540525	3	53245199	53245600	53245332
11	53259158	53259315	53259272	72	1	53259158	53259315	53259272
11	53259710	53260038	53259896	904.113536086198	6	53259710	53260038	53259896
11	53262014	53262245	53262204	100.066666666667	1	53262014	53262245	53262204
11	53263919	53264114	53264028	121.06974092577	2	53263919	53264114	53264028
11	53265879	53266299	53266132	199.388473706237	2	53265879	53266299	53266132
11	53266589	53266960	53266720	201.4	2	53266589	53266960	53266720
11	53271157	53271444	53271260	56.3333333333333	1	53271157	53271444	53271260
11	53275187	53275500	53275432	49.4	1	53275187	53275500	53275432
11	53332730	53333002	53332880	327	3	53332730	53333002	53332880
11	53569701	53570019	53569888	151.466666666667	2	53569701	53570019	53569888
11	53576410	53576585	53576508	63.3333333333333	1	53576410	53576585	53576508
11	53584042	53584332	53584208	209.2	2	53584042	53584332	53584208
11	53599848	53600081	53600020	223.266666666667	2	53599848	53600081	53600020
11	53602798	53603186	53602864	115	2	53602798	53603186	53602864
11	53608325	53608555	53608416	314.8	3	53608325	53608555	53608416
11	53610923	53611283	53611008	170.710805646646	2	53610923	53611283	53611008
11	53619144	53619741	53619616	482.333333333333	4	53619144	53619741	53619616
11	53681938	53682186	53682124	52.8	1	53681938	53682186	53682124
11	53696547	53696765	53696580	44.1333333333333	1	53696547	53696765	53696580
11	53696874	53697147	53696996	166.733333333333	2	53696874	53697147	53696996
11	53702670	53702999	53702812	225.266666666667	2	53702670	53702999	53702812
11	53704675	53704967	53704848	77.3148496517	1	53704675	53704967	53704848
11	53716642	53716802	53716736	52.8	1	53716642	53716802	53716736
11	53717408	53717651	53717504	126.266666666667	2	53717408	53717651	53717504
11	53717788	53718009	53717860	66.6	1	53717788	53718009	53717860
11	53718028	53718214	53718128	42.4	1	53718028	53718214	53718128
11	53724439	53724945	53724600	1114.87073066412	7	53724439	53724945	53724600
11	53793135	53793333	53793176	51.1145989336111	1	53793135	53793333	53793176
11	53817786	53817898	53817848	24.8	1	53817786	53817898	53817848
11	53820541	53820750	53820596	37.6	1	53820541	53820750	53820596
11	53825733	53825933	53825836	96.19715150059	1	53825733	53825933	53825836
11	53840730	53840881	53840840	27.9333333333333	1	53840730	53840881	53840840
11	53902542	53902712	53902668	79.1333333333333	1	53902542	53902712	53902668
11	53902717	53902896	53902756	42.4	1	53902717	53902896	53902756
11	54168771	54168967	54168896	58.1333333333333	1	54168771	54168967	54168896
11	54253166	54253281	54253232	33.2666666666667	1	54253166	54253281	54253232
11	54266985	54267124	54267076	45.8	1	54266985	54267124	54267076
11	54380368	54380729	54380444	207.117396606309	2	54380368	54380729	54380444
11	54381019	54381219	54381152	61.5333333333333	1	54381019	54381219	54381152
11	54400556	54400767	54400616	63.3333333333333	1	54400556	54400767	54400616
11	54492742	54492947	54492848	124.6	2	54492742	54492947	54492848
11	54544477	54544830	54544656	289.933333333333	3	54544477	54544830	54544656
11	54675351	54675597	54675448	103.6	1	54675351	54675597	54675448
11	54680609	54680794	54680732	51.1145989336111	1	54680609	54680794	54680732
11	54696271	54696548	54696384	381.378837189954	3	54696271	54696548	54696384
11	54749630	54749814	54749736	160.83909114751	2	54749630	54749814	54749736
11	54750328	54750573	54750472	61.5333333333333	1	54750328	54750573	54750472
11	54750575	54750720	54750648	31.8	1	54750575	54750720	54750648
11	54826378	54826668	54826544	221.330558535774	2	54826378	54826668	54826544
11	54827404	54827723	54827604	185.866666666667	2	54827404	54827723	54827604
11	54835539	54835695	54835608	27.9333333333333	1	54835539	54835695	54835608
11	54839493	54839689	54839568	29.2666666666667	1	54839493	54839689	54839568
11	54841971	54842361	54842176	455.666666666667	4	54841971	54842361	54842176
11	54876666	54876908	54876772	118.733333333333	2	54876666	54876908	54876772
11	54909924	54910196	54910028	189.6	2	54909924	54910196	54910028
11	54910995	54911110	54911060	25.8	1	54910995	54911110	54911060
11	54911518	54911642	54911544	63.3333333333333	1	54911518	54911642	54911544
11	54917278	54917438	54917316	44.1333333333333	1	54917278	54917438	54917316
11	54918832	54919205	54919008	541.700457474561	4	54918832	54919205	54919008
11	54973911	54974104	54974032	47.5333333333333	1	54973911	54974104	54974032
11	54982007	54982355	54982152	235.866666666667	2	54982007	54982355	54982152
11	54992428	54992732	54992584	385.698871830123	3	54992428	54992732	54992584
11	55021851	55022243	55022024	488.998735136905	4	55021851	55022243	55022024
11	55023574	55023741	55023692	30.4	1	55023574	55023741	55023692
11	55028453	55028793	55028636	223.266666666667	2	55028453	55028793	55028636
11	55030871	55031429	55031256	883.232307902311	6	55030871	55031429	55031256
11	55031506	55031725	55031576	42.4	1	55031506	55031725	55031576
11	55272046	55272380	55272228	818.189779498539	5	55272046	55272380	55272228
11	55278619	55278964	55278908	147.8	2	55278619	55278964	55278908
11	55282784	55282949	55282860	34.6666666666667	1	55282784	55282949	55282860
11	55316544	55316715	55316616	31.8	1	55316544	55316715	55316616
11	56591480	56591704	56591556	52.8	1	56591480	56591704	56591556
11	57331423	57331587	57331496	29.2666666666667	1	57331423	57331587	57331496
11	57501746	57502020	57501792	111.333333333333	1	57501746	57502020	57501792
11	57769568	57769956	57769728	616.137418300952	4	57769568	57769956	57769728
11	57776759	57776955	57776800	70.1333333333333	1	57776759	57776955	57776800
11	57787197	57787506	57787400	130.2	2	57787197	57787506	57787400
11	57794245	57794510	57794360	128.119065445200	2	57794245	57794510	57794360
11	57799119	57799349	57799188	223.266666666667	2	57799119	57799349	57799188
11	57799725	57800337	57800140	536.266666666667	4	57799725	57800337	57800140
11	57812331	57812998	57812584	735.59998971059	5	57812331	57812998	57812584
11	57816718	57816902	57816844	34.6666666666667	1	57816718	57816902	57816844
11	57821841	57822076	57821968	88.4	1	57821841	57822076	57821968
11	57823784	57824004	57823864	149.533333333333	2	57823784	57824004	57823864
11	57824066	57824374	57824236	375.733333333333	3	57824066	57824374	57824236
11	57909004	57909493	57909280	1684.30445592279	10	57909004	57909493	57909280
11	57913584	57913831	57913732	253.315595859602	3	57913584	57913831	57913732
11	57917396	57917703	57917552	534.400116549526	4	57917396	57917703	57917552
11	57941062	57941260	57941204	52.8	1	57941062	57941260	57941204
11	57944212	57944336	57944296	33.2666666666667	1	57944212	57944336	57944296
11	57982298	57982444	57982344	66.6	1	57982298	57982444	57982344
11	57983279	57983491	57983376	193.666666666667	2	57983279	57983491	57983376
11	57985130	57985320	57985228	68.5333333333333	1	57985130	57985320	57985228
11	58011758	58011968	58011864	84.6	1	58011758	58011968	58011864
11	58013545	58013748	58013640	92.4	1	58013545	58013748	58013640
11	58023786	58024104	58023988	178.666666666667	2	58023786	58024104	58023988
11	58028358	58028502	58028408	24.8	1	58028358	58028502	58028408
11	58030545	58030707	58030592	58.1333333333333	1	58030545	58030707	58030592
11	58039981	58040247	58040104	419.466666666667	3	58039981	58040247	58040104
11	58064113	58064368	58064236	96.19715150059	1	58064113	58064368	58064236
11	58088182	58088304	58088264	37.6	1	58088182	58088304	58088264
11	58100291	58100421	58100368	30.4	1	58100291	58100421	58100368
11	58116010	58116474	58116272	333.132337921898	3	58116010	58116474	58116272
11	58120402	58120540	58120500	30.4	1	58120402	58120540	58120500
11	58136853	58137034	58136892	84.6	1	58136853	58137034	58136892
11	58137734	58137901	58137804	29.2666666666667	1	58137734	58137901	58137804
11	58143712	58144032	58143848	352.933333333333	3	58143712	58144032	58143848
11	58144033	58144203	58144128	36	1	58144033	58144203	58144128
11	58418839	58419078	58418972	131.866666666667	2	58418839	58419078	58418972
11	58420631	58420767	58420716	64.9670527116064	1	58420631	58420767	58420716
11	58428065	58428329	58428272	115	2	58428065	58428329	58428272
11	58684441	58684688	58684568	70.1333333333333	1	58684441	58684688	58684568
11	58698281	58698482	58698384	52.8	1	58698281	58698482	58698384
11	58726659	58726787	58726728	37.6	1	58726659	58726787	58726728
11	58758687	58758889	58758736	66.6	1	58758687	58758889	58758736
11	58768021	58768175	58768060	60	1	58768021	58768175	58768060
11	58791778	58791893	58791820	27.9333333333333	1	58791778	58791893	58791820
11	58792373	58792536	58792424	70.1333333333333	1	58792373	58792536	58792424
11	58792741	58793046	58792916	652.830202751858	5	58792741	58793046	58792916
11	58793245	58793603	58793440	830.796031828229	6	58793245	58793603	58793440
11	58804597	58804738	58804700	34.6666666666667	1	58804597	58804738	58804700
11	58808175	58808398	58808264	29.2666666666667	1	58808175	58808398	58808264
11	58977294	58977597	58977456	141.866666666667	2	58977294	58977597	58977456
11	59008770	59009059	59008932	72	1	59008770	59009059	59008932
11	59015698	59015977	59015844	199.388473706237	2	59015698	59015977	59015844
11	59039535	59039800	59039656	131.866666666667	2	59039535	59039800	59039656
11	59040472	59040555	59040512	26.9333333333333	1	59040472	59040555	59040512
11	59235551	59235872	59235712	199.388473706237	2	59235551	59235872	59235712
11	59236559	59236999	59236748	266.098276232029	3	59236559	59236999	59236748
11	59245761	59246229	59245928	331.2	3	59245761	59246229	59245928
11	59272561	59272729	59272648	56.3333333333333	1	59272561	59272729	59272648
11	59285322	59285532	59285408	33.2666666666667	1	59285322	59285532	59285408
11	59319406	59319510	59319472	23.8666666666667	1	59319406	59319510	59319472
11	59326374	59326533	59326484	25.8	1	59326374	59326533	59326484
11	59333647	59333853	59333732	84.6	1	59333647	59333853	59333732
11	59351961	59352247	59352088	172.6	2	59351961	59352247	59352088
11	59356912	59357208	59357036	385.698871830123	3	59356912	59357208	59357036
11	59472957	59473210	59473132	164.739062295815	2	59472957	59473210	59473132
11	59600345	59600635	59600520	189.6	2	59600345	59600635	59600520
11	59627985	59628308	59628192	351.2	3	59627985	59628308	59628192
11	59628552	59628803	59628712	211.133333333333	2	59628552	59628803	59628712
11	59648197	59648503	59648376	170.710805646646	2	59648197	59648503	59648376
11	59653204	59653519	59653344	361.8	3	59653204	59653519	59653344
11	59707333	59707503	59707432	77.3148496517	1	59707333	59707503	59707432
11	59731579	59731937	59731760	363.866666666667	3	59731579	59731937	59731760
